site,x,y,z
V0501,545679.9091909033,3325150.371034871,1055.0206298828125
V0502,561819.9091909033,3325150.371034871,211.4154815673828
V0503,580779.9091909033,3325150.371034871,806.259033203125
V0504,605679.9091909033,3325150.371034871,1016.8636474609375
V0505,646569.9091909033,3325120.371034871,265.7840576171875
V0506,549159.9091909033,3325090.371034871,1199.6973876953125
V0507,563619.9091909033,3325090.371034871,422.14007568359375
V0508,588939.9091909033,3325000.371034871,1207.5433349609375
V0509,625629.9091909033,3325000.371034871,874.9686889648438
V0510,640629.9091909033,3325000.371034871,487.1936340332031
V0511,666819.9091909033,3324940.371034871,504.22076416015625
V0512,669309.9091909033,3324940.371034871,627.6004028320312
V0513,638259.9091909033,3324910.371034871,533.8404541015625
V0514,576819.9091909033,3324820.371034871,585.388916015625
V0515,624309.9091909033,3324820.371034871,995.3942260742188
V0516,675819.9091909033,3324790.371034871,548.0449829101562
V0517,570699.9091909033,3324760.371034871,688.0560302734375
V0518,591189.9091909033,3324760.371034871,1218.0648193359375
V0519,628449.9091909033,3324700.371034871,960.0185546875
V0520,598839.9091909033,3324670.371034871,1022.4328002929688
V0521,670899.9091909033,3324670.371034871,656.863525390625
V0522,556209.9091909033,3324640.371034871,204.30897521972656
V0523,593259.9091909033,3324640.371034871,834.9522705078125
V0524,650859.9091909033,3324640.371034871,221.8370361328125
V0525,544179.9091909033,3324610.371034871,1685.21875
V0526,566679.9091909033,3324610.371034871,351.6874084472656
V0527,600939.9091909033,3324610.371034871,718.3668823242188
V0528,618399.9091909033,3324610.371034871,831.0365600585938
V0529,659199.9091909033,3324610.371034871,462.00970458984375
V0530,673299.9091909033,3324610.371034871,654.4849243164062
V0531,633309.9091909033,3324580.371034871,648.7901611328125
V0532,648669.9091909033,3324580.371034871,246.1632843017578
V0533,550989.9091909033,3324550.371034871,1499.1455078125
V0534,630939.9091909033,3324490.371034871,604.2749633789062
V0535,661539.9091909033,3324490.371034871,557.2622680664062
V0536,573489.9091909033,3324460.371034871,659.9144897460938
V0537,583929.9091909033,3324460.371034871,529.02685546875
V0538,611079.9091909033,3324460.371034871,729.7738647460938
V0539,568779.9091909033,3324430.371034871,580.9826049804688
V0540,578739.9091909033,3324400.371034871,887.0203247070312
V0541,623739.9091909033,3323110.371034871,781.5482177734375
V0542,578769.9091909033,3323080.371034871,775.3911743164062
V0543,581259.9091909033,3323080.371034871,668.1128540039062
V0544,631269.9091909033,3323080.371034871,568.63671875
V0545,658629.9091909033,3323080.371034871,528.609375
V0546,663549.9091909033,3323080.371034871,541.5595703125
V0547,543489.9091909033,3323050.371034871,1425.9088134765625
V0548,608499.9091909033,3323050.371034871,503.61834716796875
V0549,610989.9091909033,3323050.371034871,736.650390625
V0550,584019.9091909033,3323020.371034871,516.66650390625
V0551,594039.9091909033,3323020.371034871,764.2210693359375
V0552,628479.9091909033,3323020.371034871,594.1362915039062
V0553,551559.9091909033,3322990.371034871,1054.9183349609375
V0554,571599.9091909033,3322990.371034871,979.6578369140625
V0555,598389.9091909033,3322990.371034871,1001.0355834960938
V0556,641109.9091909033,3322930.371034871,336.8564758300781
V0557,618399.9091909033,3322900.371034871,714.3207397460938
V0558,561729.9091909033,3322870.371034871,409.8629150390625
V0559,646389.9091909033,3322870.371034871,207.6388397216797
V0560,603729.9091909033,3322840.371034871,813.5839233398438
V0561,625779.9091909033,3322840.371034871,900.8944702148438
V0562,661719.9091909033,3322840.371034871,706.1402587890625
V0563,549249.9091909033,3322810.371034871,1292.110107421875
V0564,590709.9091909033,3322750.371034871,979.4254760742188
V0565,600819.9091909033,3322750.371034871,838.4139404296875
V0566,674289.9091909033,3322750.371034871,565.806640625
V0567,569289.9091909033,3322720.371034871,1083.1785888671875
V0568,546789.9091909033,3322660.371034871,1487.3585205078125
V0569,573159.9091909033,3322660.371034871,839.4882202148438
V0570,638469.9091909033,3322630.371034871,493.06658935546875
V0571,633639.9091909033,3322600.371034871,593.005126953125
V0572,565629.9091909033,3322510.371034871,550.0824584960938
V0573,615639.9091909033,3322510.371034871,750.5552978515625
V0574,558159.9091909033,3322420.371034871,517.4451904296875
V0575,596739.9091909033,3322360.371034871,647.0258178710938
V0576,589299.9091909033,3322330.371034871,932.3684692382812
V0577,676809.9091909033,3322330.371034871,614.3768920898438
V0578,605979.9091909033,3322270.371034871,839.89111328125
V0579,621789.9091909033,3322270.371034871,749.389404296875
V0580,636759.9091909033,3322240.371034871,568.3897094726562
V0581,653829.9091909033,3322240.371034871,297.43194580078125
V0582,555729.9091909033,3322210.371034871,300.0160827636719
V0583,575919.9091909033,3322210.371034871,616.8709716796875
V0584,613269.9091909033,3322210.371034871,618.6677856445312
V0585,651309.9091909033,3322210.371034871,315.3780212402344
V0586,666759.9091909033,3322210.371034871,481.144775390625
V0587,648429.9091909033,3322120.371034871,235.02316284179688
V0588,656679.9091909033,3322120.371034871,581.4740600585938
V0589,585819.9091909033,3322090.371034871,732.3285522460938
V0590,669069.9091909033,3322030.371034871,536.9266357421875
V0591,553779.9091909033,3321940.371034871,512.8436889648438
V0592,563919.9091909033,3321940.371034871,866.6036987304688
V0593,643839.9091909033,3321940.371034871,251.0973358154297
V0594,671049.9091909033,3321940.371034871,490.05224609375
V0595,621249.9091909033,3320620.371034871,686.5365600585938
V0596,543909.9091909033,3320590.371034871,1072.40966796875
V0597,606369.9091909033,3320590.371034871,694.0830688476562
V0598,563949.9091909033,3320560.371034871,1049.5186767578125
V0599,576009.9091909033,3320560.371034871,508.1748046875
V0600,628479.9091909033,3320530.371034871,412.7546691894531
V0601,666549.9091909033,3320530.371034871,394.86419677734375
V0602,549069.9091909033,3320500.371034871,763.6674194335938
V0603,568389.9091909033,3320500.371034871,641.8197631835938
V0604,658389.9091909033,3320500.371034871,395.5308532714844
V0605,631629.9091909033,3320470.371034871,376.3637390136719
V0606,648339.9091909033,3320470.371034871,219.77981567382812
V0607,559149.9091909033,3320440.371034871,933.728271484375
V0608,608529.9091909033,3320440.371034871,724.7134399414062
V0609,651279.9091909033,3320440.371034871,339.6303405761719
V0610,636699.9091909033,3320410.371034871,405.8376770019531
V0611,619209.9091909033,3320380.371034871,555.025390625
V0612,601149.9091909033,3320350.371034871,840.8892822265625
V0613,676329.9091909033,3320350.371034871,589.7692260742188
V0614,581079.9091909033,3320320.371034871,644.3571166992188
V0615,633219.9091909033,3320320.371034871,582.5597534179688
V0616,560859.9091909033,3320290.371034871,853.1583251953125
V0617,614289.9091909033,3320260.371034871,654.3280029296875
V0618,553629.9091909033,3320170.371034871,880.807861328125
V0619,593169.9091909033,3320140.371034871,408.36846923828125
V0620,644319.9091909033,3320140.371034871,251.07444763183594
V0621,565839.9091909033,3320110.371034871,831.161376953125
V0622,590679.9091909033,3320110.371034871,782.8963623046875
V0623,638139.9091909033,3320020.371034871,433.25396728515625
V0624,589299.9091909033,3319990.371034871,841.5484008789062
V0625,546819.9091909033,3319960.371034871,853.3562622070312
V0626,673689.9091909033,3319960.371034871,584.2150268554688
V0627,655929.9091909033,3319930.371034871,580.302001953125
V0628,623169.9091909033,3319870.371034871,727.5892944335938
V0629,664239.9091909033,3319870.371034871,574.6287841796875
V0630,604269.9091909033,3319810.371034871,787.4091186523438
V0631,596379.9091909033,3319780.371034871,517.7924194335938
V0632,615699.9091909033,3319780.371034871,574.730224609375
V0633,646479.9091909033,3319780.371034871,267.54876708984375
V0634,668829.9091909033,3319720.371034871,479.0013122558594
V0635,625749.9091909033,3319660.371034871,393.0999755859375
V0636,570939.9091909033,3319630.371034871,769.6175537109375
V0637,584199.9091909033,3319630.371034871,827.2838745117188
V0638,599169.9091909033,3319630.371034871,657.3330078125
V0639,661689.9091909033,3319630.371034871,340.32269287109375
V0640,654069.9091909033,3319600.371034871,428.12957763671875
V0641,551589.9091909033,3319570.371034871,768.7034912109375
V0642,573729.9091909033,3319570.371034871,727.1389770507812
V0643,578379.9091909033,3319540.371034871,605.0706176757812
V0644,586059.9091909033,3319540.371034871,849.2807006835938
V0645,610869.9091909033,3319540.371034871,509.9028625488281
V0646,641559.9091909033,3319540.371034871,270.4889831542969
V0647,556329.9091909033,3319450.371034871,812.1929321289062
V0648,671379.9091909033,3319450.371034871,733.1467895507812
V0649,601239.9091909033,3318100.371034871,654.2520141601562
V0650,571299.9091909033,3318070.371034871,589.3804931640625
V0651,591099.9091909033,3318070.371034871,442.07574462890625
V0652,623559.9091909033,3318070.371034871,613.6934814453125
V0653,626079.9091909033,3318070.371034871,369.4879455566406
V0654,603459.9091909033,3318010.371034871,552.72412109375
V0655,613899.9091909033,3318010.371034871,556.8776245117188
V0656,655929.9091909033,3318010.371034871,555.8726196289062
V0657,628659.9091909033,3317950.371034871,292.0419616699219
V0658,543279.9091909033,3317890.371034871,315.58087158203125
V0659,554199.9091909033,3317890.371034871,585.2083129882812
V0660,674199.9091909033,3317890.371034871,726.8292846679688
V0661,608259.9091909033,3317860.371034871,552.9548950195312
V0662,558249.9091909033,3317830.371034871,562.9342651367188
V0663,661149.9091909033,3317830.371034871,297.3820495605469
V0664,556749.9091909033,3317800.371034871,512.8414306640625
V0665,645729.9091909033,3317740.371034871,197.61697387695312
V0666,659259.9091909033,3317710.371034871,353.8575439453125
V0667,586809.9091909033,3317680.371034871,1082.8885498046875
V0668,643719.9091909033,3317680.371034871,188.3933868408203
V0669,619269.9091909033,3317650.371034871,831.6641235351562
V0670,584109.9091909033,3317590.371034871,929.9807739257812
V0671,575979.9091909033,3317560.371034871,632.2442016601562
V0672,610659.9091909033,3317560.371034871,648.010009765625
V0673,569349.9091909033,3317500.371034871,529.0344848632812
V0674,651849.9091909033,3317500.371034871,303.709228515625
V0675,653619.9091909033,3317470.371034871,672.66796875
V0676,561819.9091909033,3317440.371034871,547.2070922851562
V0677,638649.9091909033,3317410.371034871,286.197265625
V0678,640749.9091909033,3317350.371034871,298.0647277832031
V0679,546249.9091909033,3317320.371034871,376.87823486328125
V0680,579279.9091909033,3317320.371034871,601.08203125
V0681,669219.9091909033,3317320.371034871,689.6046142578125
V0682,675759.9091909033,3317320.371034871,1092.063720703125
V0683,548439.9091909033,3317290.371034871,496.44482421875
V0684,594009.9091909033,3317290.371034871,411.69036865234375
V0685,596739.9091909033,3317260.371034871,578.8617553710938
V0686,636099.9091909033,3317230.371034871,312.7846374511719
V0687,599259.9091909033,3317200.371034871,922.6401977539062
V0688,615819.9091909033,3317200.371034871,675.3684692382812
V0689,574119.9091909033,3317140.371034871,654.9367065429688
V0690,633249.9091909033,3317140.371034871,509.43914794921875
V0691,551349.9091909033,3317110.371034871,598.1106567382812
V0692,620859.9091909033,3317110.371034871,525.513916015625
V0693,649149.9091909033,3317080.371034871,258.64422607421875
V0694,606099.9091909033,3317050.371034871,893.7760009765625
V0695,670839.9091909033,3317050.371034871,836.3687744140625
V0696,566589.9091909033,3317020.371034871,691.0814819335938
V0697,666399.9091909033,3317020.371034871,368.82537841796875
V0698,588969.9091909033,3316960.371034871,667.4388427734375
V0699,663519.9091909033,3316960.371034871,312.69708251953125
V0700,581409.9091909033,3316930.371034871,767.199951171875
V0701,631419.9091909033,3316930.371034871,411.26885986328125
V0702,563739.9091909033,3316900.371034871,640.7055053710938
V0703,548739.9091909033,3315610.371034871,408.3050231933594
V0704,566229.9091909033,3315610.371034871,660.5321044921875
V0705,551319.9091909033,3315580.371034871,337.58331298828125
V0706,581289.9091909033,3315580.371034871,746.6849975585938
V0707,588639.9091909033,3315580.371034871,365.1954040527344
V0708,598599.9091909033,3315580.371034871,881.6740112304688
V0709,601059.9091909033,3315580.371034871,709.51806640625
V0710,606099.9091909033,3315580.371034871,687.6212158203125
V0711,621129.9091909033,3315580.371034871,616.612548828125
V0712,631389.9091909033,3315580.371034871,353.16229248046875
V0713,611019.9091909033,3315550.371034871,491.11639404296875
V0714,655989.9091909033,3315550.371034871,335.51544189453125
V0715,558669.9091909033,3315520.371034871,387.9335632324219
V0716,619029.9091909033,3315520.371034871,668.846435546875
V0717,653379.9091909033,3315490.371034871,461.27362060546875
V0718,586629.9091909033,3315460.371034871,720.08837890625
V0719,590859.9091909033,3315460.371034871,248.03485107421875
V0720,623649.9091909033,3315460.371034871,385.8480224609375
V0721,556719.9091909033,3315370.371034871,540.6777954101562
V0722,613239.9091909033,3315310.371034871,504.9395751953125
V0723,573309.9091909033,3315250.371034871,573.421875
V0724,594279.9091909033,3315250.371034871,534.7461547851562
V0725,625689.9091909033,3315250.371034871,224.1448211669922
V0726,643209.9091909033,3315250.371034871,169.8975372314453
V0727,666789.9091909033,3315250.371034871,424.9401550292969
V0728,578739.9091909033,3315220.371034871,880.7303466796875
V0729,615699.9091909033,3315190.371034871,656.3101196289062
V0730,634149.9091909033,3315130.371034871,407.8359375
V0731,641169.9091909033,3315130.371034871,226.2632598876953
V0732,676269.9091909033,3315130.371034871,1105.54736328125
V0733,661299.9091909033,3315100.371034871,373.7388610839844
V0734,608649.9091909033,3315040.371034871,706.4479370117188
V0735,648759.9091909033,3314980.371034871,690.5966796875
V0736,554319.9091909033,3314950.371034871,371.5565490722656
V0737,650679.9091909033,3314950.371034871,486.8809509277344
V0738,546639.9091909033,3314920.371034871,516.302978515625
V0739,645669.9091909033,3314890.371034871,207.2747344970703
V0740,596319.9091909033,3314830.371034871,501.0783996582031
V0741,671799.9091909033,3314830.371034871,912.1107788085938
V0742,561789.9091909033,3314770.371034871,650.4530639648438
V0743,571269.9091909033,3314740.371034871,418.8994140625
V0744,584169.9091909033,3314710.371034871,542.2259521484375
V0745,543249.9091909033,3314650.371034871,337.11138916015625
V0746,576729.9091909033,3314650.371034871,611.2863159179688
V0747,569169.9091909033,3314590.371034871,559.5865478515625
V0748,636669.9091909033,3314590.371034871,464.9076232910156
V0749,638919.9091909033,3314560.371034871,551.3217163085938
V0750,664059.9091909033,3314530.371034871,578.5506591796875
V0751,669039.9091909033,3314530.371034871,768.1455078125
V0752,563439.9091909033,3314500.371034871,633.7163696289062
V0753,628509.9091909033,3314470.371034871,251.9223175048828
V0754,673539.9091909033,3314470.371034871,889.3617553710938
V0755,603789.9091909033,3314440.371034871,507.80841064453125
V0756,658899.9091909033,3314440.371034871,376.8638610839844
V0757,568869.9091909033,3313090.371034871,356.5060729980469
V0758,613749.9091909033,3313090.371034871,539.327880859375
V0759,621129.9091909033,3313090.371034871,523.8292236328125
V0760,606429.9091909033,3313060.371034871,710.1909790039062
V0761,638979.9091909033,3313060.371034871,338.5609436035156
V0762,584049.9091909033,3313030.371034871,619.9901733398438
V0763,648429.9091909033,3313030.371034871,476.0636291503906
V0764,554079.9091909033,3313000.371034871,454.8818359375
V0765,586539.9091909033,3313000.371034871,276.0168151855469
V0766,669039.9091909033,3312910.371034871,814.3841552734375
V0767,543669.9091909033,3312880.371034871,281.75494384765625
V0768,560769.9091909033,3312880.371034871,685.4390869140625
V0769,598269.9091909033,3312880.371034871,428.3609924316406
V0770,601719.9091909033,3312880.371034871,589.9782104492188
V0771,634209.9091909033,3312880.371034871,250.16212463378906
V0772,658599.9091909033,3312850.371034871,435.87713623046875
V0773,673869.9091909033,3312820.371034871,1143.5323486328125
V0774,573369.9091909033,3312790.371034871,308.9270935058594
V0775,644169.9091909033,3312790.371034871,164.51748657226562
V0776,593889.9091909033,3312760.371034871,234.06654357910156
V0777,636579.9091909033,3312760.371034871,353.60888671875
V0778,653289.9091909033,3312760.371034871,345.9346008300781
V0779,676779.9091909033,3312760.371034871,1187.3023681640625
V0780,581169.9091909033,3312700.371034871,539.13427734375
V0781,609309.9091909033,3312700.371034871,494.8648681640625
V0782,651309.9091909033,3312700.371034871,531.7142333984375
V0783,663159.9091909033,3312610.371034871,460.5023498535156
V0784,570849.9091909033,3312550.371034871,354.0585021972656
V0785,661779.9091909033,3312550.371034871,471.3561706542969
V0786,591009.9091909033,3312520.371034871,263.5911865234375
V0787,611739.9091909033,3312490.371034871,798.8692626953125
V0788,623169.9091909033,3312460.371034871,331.024169921875
V0789,576789.9091909033,3312430.371034871,501.81353759765625
V0790,578319.9091909033,3312400.371034871,604.7479248046875
V0791,631599.9091909033,3312400.371034871,243.22293090820312
V0792,551679.9091909033,3312340.371034871,499.3227233886719
V0793,564309.9091909033,3312340.371034871,530.7135009765625
V0794,566079.9091909033,3312340.371034871,480.8396301269531
V0795,548559.9091909033,3312310.371034871,384.4024353027344
V0796,603249.9091909033,3312280.371034871,668.0994262695312
V0797,646779.9091909033,3312280.371034871,482.0229797363281
V0798,656769.9091909033,3312280.371034871,301.2733459472656
V0799,588309.9091909033,3312250.371034871,229.05783081054688
V0800,545739.9091909033,3312220.371034871,458.7082824707031
V0801,595959.9091909033,3312220.371034871,624.6119384765625
V0802,626739.9091909033,3312220.371034871,507.87518310546875
V0803,628239.9091909033,3312220.371034871,354.642333984375
V0804,640779.9091909033,3312190.371034871,187.5352783203125
V0805,556359.9091909033,3312160.371034871,448.9848937988281
V0806,666639.9091909033,3312070.371034871,593.2998657226562
V0807,616599.9091909033,3312040.371034871,449.0130615234375
V0808,619059.9091909033,3312040.371034871,589.205078125
V0809,671589.9091909033,3312040.371034871,741.4093627929688
V0810,558909.9091909033,3311950.371034871,667.1476440429688
V0811,613569.9091909033,3310570.371034871,642.415771484375
V0812,568449.9091909033,3310510.371034871,291.950439453125
V0813,581529.9091909033,3310510.371034871,408.8891906738281
V0814,606549.9091909033,3310510.371034871,521.8773803710938
V0815,550869.9091909033,3310480.371034871,313.0628967285156
V0816,573939.9091909033,3310480.371034871,417.1142883300781
V0817,579099.9091909033,3310480.371034871,417.66748046875
V0818,583389.9091909033,3310480.371034871,338.9310607910156
V0819,633369.9091909033,3310480.371034871,165.65283203125
V0820,650889.9091909033,3310480.371034871,288.2686767578125
V0821,576639.9091909033,3310450.371034871,352.3890686035156
V0822,586509.9091909033,3310450.371034871,247.21591186523438
V0823,648399.9091909033,3310360.371034871,419.686279296875
V0824,556089.9091909033,3310330.371034871,550.3919067382812
V0825,640749.9091909033,3310330.371034871,143.75108337402344
V0826,608229.9091909033,3310300.371034871,436.2133483886719
V0827,566589.9091909033,3310270.371034871,413.8338928222656
V0828,636789.9091909033,3310240.371034871,157.33822631835938
V0829,658239.9091909033,3310210.371034871,242.9586944580078
V0830,544299.9091909033,3310180.371034871,294.8686828613281
V0831,588189.9091909033,3310180.371034871,245.3279571533203
V0832,595659.9091909033,3310180.371034871,441.17938232421875
V0833,676509.9091909033,3310180.371034871,1098.16259765625
V0834,629319.9091909033,3310120.371034871,340.4151306152344
V0835,630669.9091909033,3310120.371034871,302.56610107421875
V0836,664299.9091909033,3310090.371034871,502.37335205078125
V0837,590679.9091909033,3310060.371034871,213.97073364257812
V0838,661809.9091909033,3310000.371034871,431.40228271484375
V0839,673149.9091909033,3310000.371034871,939.9683227539062
V0840,656799.9091909033,3309970.371034871,268.50225830078125
V0841,548589.9091909033,3309940.371034871,431.9417419433594
V0842,545679.9091909033,3309910.371034871,441.7775573730469
V0843,668169.9091909033,3309910.371034871,544.30908203125
V0844,570969.9091909033,3309880.371034871,244.59222412109375
V0845,654309.9091909033,3309880.371034871,326.537353515625
V0846,611799.9091909033,3309850.371034871,668.5986938476562
V0847,646299.9091909033,3309820.371034871,441.60430908203125
V0848,666819.9091909033,3309820.371034871,397.068603515625
V0849,639279.9091909033,3309760.371034871,150.6494598388672
V0850,620889.9091909033,3309670.371034871,375.064697265625
V0851,618249.9091909033,3309640.371034871,535.2892456054688
V0852,598299.9091909033,3309610.371034871,334.64306640625
V0853,601689.9091909033,3309610.371034871,409.91143798828125
V0854,671679.9091909033,3309610.371034871,845.7957763671875
V0855,616659.9091909033,3309580.371034871,746.433349609375
V0856,563499.9091909033,3309550.371034871,386.99853515625
V0857,624129.9091909033,3309550.371034871,426.2340393066406
V0858,644139.9091909033,3309550.371034871,317.7450256347656
V0859,561129.9091909033,3309520.371034871,530.4367065429688
V0860,594009.9091909033,3309520.371034871,427.947509765625
V0861,625869.9091909033,3309520.371034871,524.4601440429688
V0862,603729.9091909033,3309490.371034871,413.451171875
V0863,558489.9091909033,3309460.371034871,597.47509765625
V0864,553749.9091909033,3309400.371034871,374.4595031738281
V0865,576249.9091909033,3308110.371034871,282.8243713378906
V0866,555999.9091909033,3308050.371034871,720.745361328125
V0867,611019.9091909033,3308050.371034871,525.5709228515625
V0868,636459.9091909033,3308050.371034871,156.45387268066406
V0869,673509.9091909033,3308050.371034871,740.2166748046875
V0870,550929.9091909033,3308020.371034871,409.8905029296875
V0871,554109.9091909033,3307990.371034871,534.2730712890625
V0872,663429.9091909033,3307990.371034871,462.6217041015625
V0873,666639.9091909033,3307960.371034871,409.0785827636719
V0874,560829.9091909033,3307930.371034871,370.81939697265625
V0875,558279.9091909033,3307900.371034871,536.6868896484375
V0876,624129.9091909033,3307900.371034871,375.68756103515625
V0877,630849.9091909033,3307840.371034871,165.74203491210938
V0878,601689.9091909033,3307810.371034871,380.39056396484375
V0879,638829.9091909033,3307810.371034871,144.79225158691406
V0880,670719.9091909033,3307810.371034871,780.9115600585938
V0881,591399.9091909033,3307780.371034871,414.8682861328125
V0882,596529.9091909033,3307750.371034871,458.6590576171875
V0883,628629.9091909033,3307750.371034871,177.03521728515625
V0884,546789.9091909033,3307690.371034871,186.18283081054688
V0885,581799.9091909033,3307690.371034871,396.1683044433594
V0886,645669.9091909033,3307690.371034871,351.000244140625
V0887,651039.9091909033,3307660.371034871,420.3729553222656
V0888,655749.9091909033,3307660.371034871,281.3976135253906
V0889,625779.9091909033,3307630.371034871,484.82568359375
V0890,613989.9091909033,3307600.371034871,777.051513671875
V0891,620679.9091909033,3307570.371034871,401.1954040527344
V0892,676329.9091909033,3307570.371034871,925.9501342773438
V0893,615639.9091909033,3307510.371034871,597.5818481445312
V0894,643179.9091909033,3307390.371034871,322.8621826171875
V0895,598239.9091909033,3307360.371034871,383.8758239746094
V0896,568449.9091909033,3307330.371034871,226.70831298828125
V0897,589089.9091909033,3307300.371034871,514.4852905273438
V0898,608199.9091909033,3307270.371034871,428.9678649902344
V0899,563949.9091909033,3307240.371034871,318.3414306640625
V0900,633399.9091909033,3307240.371034871,162.36904907226562
V0901,594249.9091909033,3307210.371034871,402.8633117675781
V0902,661479.9091909033,3307210.371034871,589.210205078125
V0903,654219.9091909033,3307180.371034871,316.6822814941406
V0904,570969.9091909033,3307120.371034871,296.5769958496094
V0905,543999.9091909033,3307090.371034871,387.5245666503906
V0906,604059.9091909033,3307030.371034871,310.3657531738281
V0907,566319.9091909033,3307000.371034871,283.35064697265625
V0908,574029.9091909033,3307000.371034871,325.43817138671875
V0909,648969.9091909033,3306970.371034871,252.78387451171875
V0910,658569.9091909033,3306970.371034871,441.4732971191406
V0911,548919.9091909033,3306940.371034871,280.99688720703125
V0912,583779.9091909033,3306940.371034871,283.0376281738281
V0913,618849.9091909033,3306940.371034871,440.2965087890625
V0914,641379.9091909033,3306940.371034871,178.5259552001953
V0915,668559.9091909033,3306940.371034871,398.82550048828125
V0916,578739.9091909033,3306910.371034871,327.20849609375
V0917,586239.9091909033,3306910.371034871,281.3111877441406
V0918,606249.9091909033,3306910.371034871,732.7255249023438
V0919,573729.9091909033,3305620.371034871,277.9702453613281
V0920,588669.9091909033,3305590.371034871,668.9625854492188
V0921,596349.9091909033,3305590.371034871,684.4063110351562
V0922,566409.9091909033,3305560.371034871,274.90899658203125
V0923,623979.9091909033,3305560.371034871,282.9740295410156
V0924,626169.9091909033,3305560.371034871,189.5831298828125
V0925,666009.9091909033,3305560.371034871,553.0028076171875
V0926,583449.9091909033,3305530.371034871,668.9642944335938
V0927,586329.9091909033,3305530.371034871,786.3796997070312
V0928,606219.9091909033,3305530.371034871,720.9776611328125
V0929,631089.9091909033,3305530.371034871,151.7257080078125
V0930,660999.9091909033,3305530.371034871,680.6499633789062
V0931,673989.9091909033,3305500.371034871,859.3135986328125
V0932,618489.9091909033,3305470.371034871,650.27294921875
V0933,551019.9091909033,3305440.371034871,612.5990600585938
V0934,563439.9091909033,3305440.371034871,286.8602294921875
V0935,621249.9091909033,3305410.371034871,351.058837890625
V0936,643299.9091909033,3305410.371034871,240.11109924316406
V0937,545769.9091909033,3305380.371034871,254.24496459960938
V0938,663729.9091909033,3305350.371034871,510.3963623046875
V0939,571599.9091909033,3305320.371034871,282.1114807128906
V0940,611739.9091909033,3305290.371034871,390.9156494140625
V0941,560709.9091909033,3305260.371034871,294.29351806640625
V0942,639279.9091909033,3305260.371034871,215.51889038085938
V0943,634119.9091909033,3305230.371034871,153.90158081054688
V0944,549309.9091909033,3305200.371034871,614.6468505859375
V0945,568329.9091909033,3305170.371034871,223.67079162597656
V0946,656799.9091909033,3305140.371034871,361.3969421386719
V0947,558819.9091909033,3305050.371034871,365.76031494140625
V0948,614109.9091909033,3305050.371034871,870.574951171875
V0949,641469.9091909033,3304930.371034871,319.4341735839844
V0950,576669.9091909033,3304900.371034871,239.15284729003906
V0951,578349.9091909033,3304900.371034871,280.38665771484375
V0952,593799.9091909033,3304870.371034871,481.601806640625
V0953,675669.9091909033,3304840.371034871,643.8614501953125
V0954,628209.9091909033,3304810.371034871,168.4671630859375
V0955,600759.9091909033,3304750.371034871,562.9241943359375
V0956,599259.9091909033,3304720.371034871,488.9566650390625
V0957,668229.9091909033,3304720.371034871,793.162841796875
V0958,590769.9091909033,3304690.371034871,580.3137817382812
V0959,648399.9091909033,3304690.371034871,380.5346374511719
V0960,650889.9091909033,3304690.371034871,537.8005981445312
V0961,659229.9091909033,3304690.371034871,488.74072265625
V0962,636159.9091909033,3304660.371034871,155.5918731689453
V0963,553299.9091909033,3304630.371034871,573.0042724609375
V0964,543489.9091909033,3304570.371034871,440.6253356933594
V0965,654099.9091909033,3304570.371034871,419.2673034667969
V0966,645879.9091909033,3304540.371034871,250.38172912597656
V0967,671589.9091909033,3304540.371034871,546.5407104492188
V0968,608589.9091909033,3304510.371034871,772.3943481445312
V0969,581229.9091909033,3304480.371034871,363.741943359375
V0970,556389.9091909033,3304450.371034871,431.777587890625
V0971,603609.9091909033,3304450.371034871,711.1968383789062
V0972,616239.9091909033,3304420.371034871,510.9447937011719
V0973,551229.9091909033,3303100.371034871,515.0104370117188
V0974,616239.9091909033,3303100.371034871,498.498779296875
V0975,668739.9091909033,3303100.371034871,1049.7874755859375
V0976,583569.9091909033,3303070.371034871,320.70489501953125
V0977,596409.9091909033,3303070.371034871,495.1044921875
V0978,603669.9091909033,3303070.371034871,678.885009765625
V0979,588669.9091909033,3303040.371034871,339.0622863769531
V0980,671019.9091909033,3303040.371034871,673.2725830078125
V0981,555939.9091909033,3303010.371034871,275.9490661621094
V0982,578979.9091909033,3303010.371034871,243.933349609375
V0983,650949.9091909033,3303010.371034871,489.4822082519531
V0984,549069.9091909033,3302980.371034871,379.73260498046875
V0985,599109.9091909033,3302980.371034871,550.0735473632812
V0986,676599.9091909033,3302980.371034871,571.8968505859375
V0987,618519.9091909033,3302950.371034871,421.42059326171875
V0988,661119.9091909033,3302920.371034871,493.2326354980469
V0989,554199.9091909033,3302890.371034871,469.5757141113281
V0990,576339.9091909033,3302890.371034871,239.83201599121094
V0991,628299.9091909033,3302890.371034871,157.35353088378906
V0992,654189.9091909033,3302890.371034871,264.01025390625
V0993,666459.9091909033,3302890.371034871,885.4938354492188
V0994,561339.9091909033,3302860.371034871,419.7184753417969
V0995,613269.9091909033,3302860.371034871,518.1819458007812
V0996,620829.9091909033,3302860.371034871,178.8492431640625
V0997,591669.9091909033,3302830.371034871,333.4489440917969
V0998,586059.9091909033,3302740.371034871,275.015869140625
V0999,563859.9091909033,3302710.371034871,292.57568359375
V1000,634209.9091909033,3302710.371034871,179.5105438232422
V1001,581769.9091909033,3302680.371034871,266.1502685546875
V1002,594309.9091909033,3302680.371034871,393.7672119140625
