site,x,y,z
V0502,634509.9091909033,3325360.371034871,640.2705078125
V0503,642819.9091909033,3325360.371034871,410.594482421875
V0504,602979.9091909033,3325330.371034871,981.736572265625
V0505,619749.9091909033,3325330.371034871,625.2022094726562
V0506,591969.9091909033,3325300.371034871,1054.32080078125
V0507,609489.9091909033,3325300.371034871,785.2909545898438
V0508,637089.9091909033,3325300.371034871,527.1011962890625
V0509,595539.9091909033,3325210.371034871,1041.05126953125
V0510,632529.9091909033,3325210.371034871,800.9959106445312
V0511,581919.9091909033,3325180.371034871,600.78173828125
V0512,647019.9091909033,3325180.371034871,220.82586669921875
V0513,554409.9091909033,3325150.371034871,282.115966796875
V0514,628029.9091909033,3325120.371034871,899.3736572265625
V0515,589419.9091909033,3325090.371034871,997.009521484375
V0516,577299.9091909033,3325030.371034871,801.607177734375
V0517,544419.9091909033,3324970.371034871,1545.6361083984375
V0518,654429.9091909033,3324940.371034871,278.36346435546875
V0519,630279.9091909033,3324850.371034871,761.3782958984375
V0520,551919.9091909033,3324820.371034871,1156.9835205078125
V0521,667239.9091909033,3324790.371034871,669.0853271484375
V0522,599439.9091909033,3324760.371034871,804.8775634765625
V0523,606999.9091909033,3324640.371034871,751.445068359375
V0524,617979.9091909033,3324640.371034871,703.7205200195312
V0525,670089.9091909033,3324640.371034871,745.3606567382812
V0526,550239.9091909033,3324580.371034871,1305.1947021484375
V0527,652419.9091909033,3324580.371034871,425.7561340332031
V0528,559839.9091909033,3324550.371034871,233.1393585205078
V0529,657669.9091909033,3324550.371034871,305.38250732421875
V0530,659619.9091909033,3324550.371034871,520.1324462890625
V0531,570339.9091909033,3324520.371034871,665.5267333984375
V0532,547509.9091909033,3324490.371034871,1088.567626953125
V0533,565299.9091909033,3324490.371034871,323.52655029296875
V0534,572199.9091909033,3324490.371034871,812.83544921875
V0535,574809.9091909033,3324490.371034871,508.0525207519531
V0536,584769.9091909033,3324460.371034871,581.6089477539062
V0537,567609.9091909033,3324430.371034871,441.1744079589844
V0538,579909.9091909033,3324430.371034871,953.3292236328125
V0539,649929.9091909033,3324430.371034871,228.48793029785156
V0540,542499.9091909033,3324400.371034871,1252.7821044921875
V0541,544869.9091909033,3323080.371034871,1524.7733154296875
V0542,572439.9091909033,3323080.371034871,1011.5457763671875
V0543,579969.9091909033,3323080.371034871,568.9081420898438
V0544,587589.9091909033,3323080.371034871,764.1761474609375
V0545,652629.9091909033,3323050.371034871,227.04904174804688
V0546,664689.9091909033,3323020.371034871,433.5945739746094
V0547,552129.9091909033,3322990.371034871,933.829833984375
V0548,657819.9091909033,3322990.371034871,638.920654296875
V0549,667269.9091909033,3322990.371034871,607.0262451171875
V0550,669909.9091909033,3322990.371034871,638.15966796875
V0551,577869.9091909033,3322960.371034871,654.8684692382812
V0552,592059.9091909033,3322930.371034871,744.0698852539062
V0553,590289.9091909033,3322900.371034871,1153.1806640625
V0554,662139.9091909033,3322900.371034871,794.1782836914062
V0555,549519.9091909033,3322870.371034871,1221.8446044921875
V0556,622389.9091909033,3322840.371034871,818.8847045898438
V0557,660459.9091909033,3322840.371034871,505.52325439453125
V0558,569469.9091909033,3322810.371034871,1052.533935546875
V0559,594489.9091909033,3322810.371034871,652.1734008789062
V0560,626949.9091909033,3322720.371034871,482.8806457519531
V0561,546909.9091909033,3322660.371034871,1449.068603515625
V0562,609519.9091909033,3322600.371034871,590.2015380859375
V0563,647799.9091909033,3322600.371034871,248.72938537597656
V0564,615519.9091909033,3322570.371034871,795.1655883789062
V0565,625599.9091909033,3322510.371034871,821.2606811523438
V0566,630519.9091909033,3322510.371034871,448.1052551269531
V0567,639399.9091909033,3322510.371034871,343.3321228027344
V0568,603069.9091909033,3322480.371034871,684.8160400390625
V0569,642009.9091909033,3322480.371034871,240.27003479003906
V0570,634419.9091909033,3322450.371034871,540.29248046875
V0571,563049.9091909033,3322420.371034871,596.8128051757812
V0572,606909.9091909033,3322360.371034871,628.18994140625
V0573,644469.9091909033,3322360.371034871,254.48948669433594
V0574,574449.9091909033,3322330.371034871,508.5998840332031
V0575,585159.9091909033,3322330.371034871,766.1845092773438
V0576,557979.9091909033,3322300.371034871,550.9786376953125
V0577,598029.9091909033,3322270.371034871,937.873779296875
V0578,636939.9091909033,3322270.371034871,630.534423828125
V0579,600189.9091909033,3322240.371034871,910.6986083984375
V0580,633009.9091909033,3322210.371034871,493.58978271484375
V0581,674709.9091909033,3322210.371034871,650.34423828125
V0582,654999.9091909033,3322180.371034871,377.0485534667969
V0583,582009.9091909033,3322150.371034871,609.3321533203125
V0584,605469.9091909033,3322150.371034871,720.6758422851562
V0585,617979.9091909033,3322150.371034871,622.2022705078125
V0586,567939.9091909033,3322120.371034871,977.869384765625
V0587,612609.9091909033,3322120.371034871,717.2578735351562
V0588,650439.9091909033,3322120.371034871,247.83563232421875
V0589,672939.9091909033,3322120.371034871,502.1408996582031
V0590,564639.9091909033,3322030.371034871,925.5379638671875
V0591,542799.9091909033,3322000.371034871,1316.4569091796875
V0592,555039.9091909033,3321940.371034871,567.3486328125
V0593,559869.9091909033,3321940.371034871,620.4029541015625
V0594,620139.9091909033,3321940.371034871,765.351318359375
V0595,567489.9091909033,3320620.371034871,895.9127197265625
V0596,619749.9091909033,3320560.371034871,689.2130737304688
V0597,609789.9091909033,3320530.371034871,598.3290405273438
V0598,612219.9091909033,3320530.371034871,603.6783447265625
V0599,655269.9091909033,3320530.371034871,670.0084838867188
V0600,597849.9091909033,3320500.371034871,453.1001892089844
V0601,549579.9091909033,3320440.371034871,521.0026245117188
V0602,589719.9091909033,3320440.371034871,889.5455322265625
V0603,642189.9091909033,3320440.371034871,278.22369384765625
V0604,632949.9091909033,3320410.371034871,634.6543579101562
V0605,555069.9091909033,3320380.371034871,923.0269165039062
V0606,635469.9091909033,3320380.371034871,423.0108947753906
V0607,542019.9091909033,3320350.371034871,1092.0103759765625
V0608,629829.9091909033,3320320.371034871,272.62933349609375
V0609,663009.9091909033,3320320.371034871,457.2790222167969
V0610,645399.9091909033,3320290.371034871,250.94827270507812
V0611,544449.9091909033,3320260.371034871,914.0068969726562
V0612,617859.9091909033,3320260.371034871,477.75335693359375
V0613,659859.9091909033,3320230.371034871,410.6086120605469
V0614,571929.9091909033,3320200.371034871,596.044677734375
V0615,595089.9091909033,3320200.371034871,356.37030029296875
V0616,647979.9091909033,3320200.371034871,218.198486328125
V0617,564849.9091909033,3320170.371034871,950.0029296875
V0618,577569.9091909033,3320080.371034871,562.1356811523438
V0619,582039.9091909033,3320080.371034871,675.1627807617188
V0620,639549.9091909033,3320050.371034871,377.17144775390625
V0621,553089.9091909033,3320020.371034871,824.5989990234375
V0622,600369.9091909033,3320020.371034871,837.4400024414062
V0623,628089.9091909033,3320020.371034871,328.3028259277344
V0624,652779.9091909033,3320020.371034871,255.68075561523438
V0625,546909.9091909033,3319990.371034871,884.4287109375
V0626,608049.9091909033,3319990.371034871,689.80078125
V0627,675279.9091909033,3319990.371034871,675.752685546875
V0628,604419.9091909033,3319930.371034871,749.0665283203125
V0629,562089.9091909033,3319900.371034871,842.8809814453125
V0630,623049.9091909033,3319870.371034871,780.3220825195312
V0631,560079.9091909033,3319810.371034871,963.29345703125
V0632,657459.9091909033,3319810.371034871,428.5884094238281
V0633,664449.9091909033,3319780.371034871,544.7880859375
V0634,579489.9091909033,3319750.371034871,558.7533569335938
V0635,602019.9091909033,3319720.371034871,672.5542602539062
V0636,637509.9091909033,3319720.371034871,626.317626953125
V0637,557469.9091909033,3319690.371034871,922.755126953125
V0638,670479.9091909033,3319690.371034871,478.3520202636719
V0639,574659.9091909033,3319630.371034871,743.802001953125
V0640,614979.9091909033,3319600.371034871,860.5051879882812
V0641,649959.9091909033,3319540.371034871,422.6854553222656
V0642,570279.9091909033,3319510.371034871,747.7284545898438
V0643,667779.9091909033,3319510.371034871,457.84661865234375
V0644,625029.9091909033,3319480.371034871,730.7739868164062
V0645,587409.9091909033,3319450.371034871,929.1536254882812
V0646,592329.9091909033,3319450.371034871,667.3536376953125
V0647,672369.9091909033,3319450.371034871,613.8560180664062
V0648,584979.9091909033,3319420.371034871,836.9261474609375
V0649,562479.9091909033,3318100.371034871,545.7129516601562
V0650,584979.9091909033,3318100.371034871,936.8707275390625
V0651,542679.9091909033,3318070.371034871,542.5955200195312
V0652,559899.9091909033,3318070.371034871,476.1942443847656
V0653,570159.9091909033,3318070.371034871,632.9503784179688
V0654,552399.9091909033,3318040.371034871,504.3110656738281
V0655,550299.9091909033,3318010.371034871,497.94464111328125
V0656,642189.9091909033,3317980.371034871,225.7779083251953
V0657,544719.9091909033,3317950.371034871,301.8980712890625
V0658,547689.9091909033,3317950.371034871,498.2190856933594
V0659,557289.9091909033,3317950.371034871,676.89892578125
V0660,574599.9091909033,3317950.371034871,686.79931640625
V0661,639609.9091909033,3317950.371034871,277.8713684082031
V0662,610419.9091909033,3317920.371034871,691.0307006835938
V0663,655059.9091909033,3317920.371034871,759.9306640625
V0664,607029.9091909033,3317890.371034871,675.6019287109375
V0665,644709.9091909033,3317890.371034871,223.868408203125
V0666,667929.9091909033,3317890.371034871,458.0790710449219
V0667,592959.9091909033,3317860.371034871,400.4328918457031
V0668,629889.9091909033,3317860.371034871,235.403076171875
V0669,597549.9091909033,3317830.371034871,675.3565063476562
V0670,576969.9091909033,3317800.371034871,538.9966430664062
V0671,617169.9091909033,3317770.371034871,511.8709716796875
V0672,626979.9091909033,3317770.371034871,272.1650695800781
V0673,554439.9091909033,3317740.371034871,568.814697265625
V0674,586929.9091909033,3317680.371034871,1004.8463745117188
V0675,594669.9091909033,3317650.371034871,372.79949951171875
V0676,659439.9091909033,3317650.371034871,341.8033447265625
V0677,565569.9091909033,3317620.371034871,514.438232421875
V0678,619419.9091909033,3317620.371034871,789.5643920898438
V0679,624429.9091909033,3317590.371034871,452.9430847167969
V0680,675549.9091909033,3317590.371034871,1052.464599609375
V0681,657549.9091909033,3317560.371034871,456.4666748046875
V0682,662739.9091909033,3317560.371034871,311.09100341796875
V0683,622419.9091909033,3317530.371034871,649.3399047851562
V0684,589419.9091909033,3317470.371034871,655.9547729492188
V0685,603069.9091909033,3317350.371034871,550.0182495117188
V0686,611919.9091909033,3317320.371034871,455.3240661621094
V0687,653049.9091909033,3317320.371034871,489.775634765625
V0688,566979.9091909033,3317260.371034871,611.8211669921875
V0689,605499.9091909033,3317230.371034871,700.2841186523438
V0690,573009.9091909033,3317200.371034871,518.5977172851562
V0691,650409.9091909033,3317140.371034871,263.7471923828125
V0692,664959.9091909033,3317140.371034871,347.64874267578125
V0693,670479.9091909033,3317140.371034871,772.11181640625
V0694,599529.9091909033,3317110.371034871,879.3786010742188
V0695,615429.9091909033,3317110.371034871,665.0780029296875
V0696,632919.9091909033,3317110.371034871,494.8424377441406
V0697,634539.9091909033,3317110.371034871,361.1153869628906
V0698,647289.9091909033,3317020.371034871,216.7671356201172
V0699,637209.9091909033,3316990.371034871,503.755859375
V0700,580209.9091909033,3316960.371034871,730.2921752929688
V0701,582579.9091909033,3316930.371034871,682.3997802734375
V0702,672489.9091909033,3316900.371034871,702.9025268554688
V0703,559899.9091909033,3315580.371034871,429.318115234375
V0704,567519.9091909033,3315580.371034871,611.6798095703125
V0705,574929.9091909033,3315580.371034871,525.4514770507812
V0706,592779.9091909033,3315520.371034871,278.7811279296875
V0707,624699.9091909033,3315520.371034871,295.1839904785156
V0708,604659.9091909033,3315490.371034871,524.0588989257812
V0709,632799.9091909033,3315490.371034871,311.88616943359375
V0710,652839.9091909033,3315490.371034871,488.21630859375
V0711,670359.9091909033,3315490.371034871,932.1612548828125
V0712,579699.9091909033,3315460.371034871,761.514892578125
V0713,612489.9091909033,3315460.371034871,558.0220336914062
V0714,642519.9091909033,3315460.371034871,192.7777557373047
V0715,589539.9091909033,3315400.371034871,274.4768371582031
V0716,595059.9091909033,3315400.371034871,620.3037719726562
V0717,627579.9091909033,3315340.371034871,232.69970703125
V0718,586989.9091909033,3315310.371034871,536.8436889648438
V0719,654729.9091909033,3315250.371034871,388.7200927734375
V0720,556989.9091909033,3315220.371034871,548.7464599609375
V0721,582369.9091909033,3315220.371034871,794.3073120117188
V0722,600519.9091909033,3315220.371034871,660.63818359375
V0723,577809.9091909033,3315190.371034871,758.4995727539062
V0724,615549.9091909033,3315190.371034871,572.7180786132812
V0725,552849.9091909033,3315130.371034871,341.9774169921875
V0726,598059.9091909033,3315130.371034871,704.7200317382812
V0727,585159.9091909033,3315100.371034871,712.9061889648438
V0728,649419.9091909033,3315100.371034871,659.6604614257812
V0729,621909.9091909033,3315040.371034871,443.88525390625
V0730,565269.9091909033,3315010.371034871,503.3142395019531
V0731,645549.9091909033,3315010.371034871,210.4139404296875
V0732,668079.9091909033,3315010.371034871,520.0338134765625
V0733,675549.9091909033,3314980.371034871,938.88916015625
V0734,619899.9091909033,3314950.371034871,770.9362182617188
V0735,634479.9091909033,3314950.371034871,384.6185607910156
V0736,546909.9091909033,3314920.371034871,458.2433166503906
V0737,573069.9091909033,3314860.371034871,463.7249755859375
V0738,639429.9091909033,3314860.371034871,370.08551025390625
V0739,542559.9091909033,3314830.371034871,363.3919372558594
V0740,648069.9091909033,3314830.371034871,520.865234375
V0741,672279.9091909033,3314830.371034871,1053.5926513671875
V0742,562389.9091909033,3314800.371034871,803.095458984375
V0743,609459.9091909033,3314800.371034871,582.5028076171875
V0744,601959.9091909033,3314770.371034871,652.9552001953125
V0745,545499.9091909033,3314710.371034871,329.4072570800781
V0746,630039.9091909033,3314680.371034871,233.71444702148438
V0747,657819.9091909033,3314650.371034871,259.3740234375
V0748,660399.9091909033,3314620.371034871,361.9420471191406
V0749,664569.9091909033,3314590.371034871,377.6758117675781
V0750,550149.9091909033,3314560.371034871,379.9501647949219
V0751,607209.9091909033,3314500.371034871,606.4946899414062
V0752,617799.9091909033,3314500.371034871,467.1091003417969
V0753,662799.9091909033,3314500.371034871,555.4244384765625
V0754,569739.9091909033,3314470.371034871,461.13446044921875
V0755,554799.9091909033,3314440.371034871,422.93084716796875
V0756,637299.9091909033,3314440.371034871,574.8375244140625
V0757,550089.9091909033,3313090.371034871,226.96823120117188
V0758,662529.9091909033,3313090.371034871,539.0616455078125
V0759,542739.9091909033,3313060.371034871,298.8663024902344
V0760,569739.9091909033,3313060.371034871,440.0169372558594
V0761,577179.9091909033,3313030.371034871,571.6090698242188
V0762,599769.9091909033,3313030.371034871,345.4361877441406
V0763,610299.9091909033,3313030.371034871,704.5562133789062
V0764,632499.9091909033,3313030.371034871,214.9860382080078
V0765,647679.9091909033,3313030.371034871,617.6734619140625
V0766,590319.9091909033,3313000.371034871,237.3447265625
V0767,614769.9091909033,3313000.371034871,517.9024047851562
V0768,644619.9091909033,3313000.371034871,193.41075134277344
V0769,617889.9091909033,3312970.371034871,447.2754211425781
V0770,637869.9091909033,3312910.371034871,331.8845520019531
V0771,655449.9091909033,3312910.371034871,260.8061218261719
V0772,554499.9091909033,3312880.371034871,337.0660705566406
V0773,562299.9091909033,3312880.371034871,652.0310668945312
V0774,584499.9091909033,3312880.371034871,518.1287841796875
V0775,634509.9091909033,3312880.371034871,380.0059814453125
V0776,659499.9091909033,3312880.371034871,450.9561462402344
V0777,669519.9091909033,3312880.371034871,695.83349609375
V0778,620319.9091909033,3312850.371034871,548.4501953125
V0779,641979.9091909033,3312820.371034871,146.89337158203125
V0780,547119.9091909033,3312790.371034871,253.69619750976562
V0781,575529.9091909033,3312760.371034871,436.3773498535156
V0782,607179.9091909033,3312760.371034871,800.6408081054688
V0783,592059.9091909033,3312730.371034871,232.50921630859375
V0784,667959.9091909033,3312730.371034871,723.0188598632812
V0785,624459.9091909033,3312670.371034871,319.337646484375
V0786,605559.9091909033,3312640.371034871,534.539306640625
V0787,567099.9091909033,3312610.371034871,449.67041015625
V0788,586929.9091909033,3312610.371034871,260.5692138671875
V0789,602409.9091909033,3312580.371034871,775.3694458007812
V0790,640329.9091909033,3312550.371034871,276.1976623535156
V0791,611889.9091909033,3312520.371034871,741.3966064453125
V0792,674379.9091909033,3312520.371034871,922.8291015625
V0793,673059.9091909033,3312490.371034871,1053.838134765625
V0794,579429.9091909033,3312460.371034871,465.6020202636719
V0795,564549.9091909033,3312430.371034871,535.4240112304688
V0796,551919.9091909033,3312370.371034871,401.61016845703125
V0797,597939.9091909033,3312370.371034871,432.3356018066406
V0798,665559.9091909033,3312370.371034871,383.753662109375
V0799,595569.9091909033,3312340.371034871,380.6180419921875
V0800,650529.9091909033,3312280.371034871,366.08282470703125
V0801,657189.9091909033,3312220.371034871,410.65020751953125
V0802,652179.9091909033,3312190.371034871,432.0109558105469
V0803,545469.9091909033,3312160.371034871,412.3201599121094
V0804,622149.9091909033,3312130.371034871,553.7243041992188
V0805,559809.9091909033,3312100.371034871,757.1954956054688
V0806,572469.9091909033,3312070.371034871,374.88623046875
V0807,582849.9091909033,3312070.371034871,557.1155395507812
V0808,627129.9091909033,3312040.371034871,584.0914916992188
V0809,629619.9091909033,3312040.371034871,260.169677734375
V0810,557679.9091909033,3311980.371034871,524.9096069335938
V0811,572499.9091909033,3310600.371034871,363.4996337890625
V0812,599979.9091909033,3310600.371034871,383.0899658203125
V0813,604989.9091909033,3310600.371034871,450.7273864746094
V0814,557379.9091909033,3310570.371034871,666.4055786132812
V0815,582609.9091909033,3310570.371034871,535.3973999023438
V0816,632409.9091909033,3310570.371034871,214.32928466796875
V0817,650049.9091909033,3310570.371034871,328.57708740234375
V0818,579849.9091909033,3310540.371034871,535.5463256835938
V0819,635109.9091909033,3310540.371034871,159.30174255371094
V0820,577749.9091909033,3310510.371034871,530.3824462890625
V0821,637239.9091909033,3310510.371034871,163.1009979248047
V0822,550359.9091909033,3310480.371034871,296.9259948730469
V0823,589719.9091909033,3310480.371034871,229.2135467529297
V0824,559869.9091909033,3310420.371034871,471.0668640136719
V0825,602859.9091909033,3310420.371034871,395.4460754394531
V0826,647799.9091909033,3310390.371034871,485.510986328125
V0827,547119.9091909033,3310360.371034871,319.0159606933594
V0828,587019.9091909033,3310360.371034871,241.0457763671875
V0829,595059.9091909033,3310300.371034871,467.0415954589844
V0830,657699.9091909033,3310270.371034871,303.9969177246094
V0831,660009.9091909033,3310270.371034871,330.722900390625
V0832,541959.9091909033,3310240.371034871,447.35833740234375
V0833,565359.9091909033,3310210.371034871,363.66680908203125
V0834,567159.9091909033,3310210.371034871,376.1341247558594
V0835,664779.9091909033,3310210.371034871,602.499755859375
V0836,562149.9091909033,3310180.371034871,410.4416809082031
V0837,640119.9091909033,3310060.371034871,158.65293884277344
V0838,611919.9091909033,3310030.371034871,712.70068359375
V0839,555309.9091909033,3310000.371034871,423.3787536621094
V0840,593079.9091909033,3310000.371034871,220.24673461914062
V0841,584439.9091909033,3309940.371034871,260.8374938964844
V0842,672999.9091909033,3309940.371034871,976.325439453125
V0843,622179.9091909033,3309910.371034871,406.0009460449219
V0844,545259.9091909033,3309880.371034871,489.87518310546875
V0845,569769.9091909033,3309820.371034871,292.78033447265625
V0846,607599.9091909033,3309790.371034871,552.3580932617188
V0847,617319.9091909033,3309790.371034871,736.9307861328125
V0848,642969.9091909033,3309790.371034871,170.84332275390625
V0849,670539.9091909033,3309760.371034871,732.2396850585938
V0850,619689.9091909033,3309730.371034871,355.1360778808594
V0851,597579.9091909033,3309700.371034871,424.9507141113281
V0852,627429.9091909033,3309670.371034871,368.4964904785156
V0853,629679.9091909033,3309670.371034871,335.4911193847656
V0854,625419.9091909033,3309580.371034871,581.2926025390625
V0855,662469.9091909033,3309580.371034871,488.66748046875
V0856,654969.9091909033,3309550.371034871,413.3681335449219
V0857,667839.9091909033,3309520.371034871,655.3833618164062
V0858,615279.9091909033,3309490.371034871,663.7271118164062
V0859,645279.9091909033,3309490.371034871,406.88958740234375
V0860,552369.9091909033,3309430.371034871,398.4700927734375
V0861,574809.9091909033,3309430.371034871,261.0150146484375
V0862,610089.9091909033,3309430.371034871,629.3994140625
V0863,652659.9091909033,3309430.371034871,237.90248107910156
V0864,675159.9091909033,3309430.371034871,946.50634765625
V0865,652479.9091909033,3308110.371034871,272.40625
V0866,667479.9091909033,3308110.371034871,546.9811401367188
V0867,624879.9091909033,3308080.371034871,456.8658142089844
V0868,662379.9091909033,3308080.371034871,572.2742919921875
V0869,555219.9091909033,3308050.371034871,697.5332641601562
V0870,550299.9091909033,3308020.371034871,329.7911682128906
V0871,560259.9091909033,3308020.371034871,333.47003173828125
V0872,592749.9091909033,3308020.371034871,312.3290100097656
V0873,614679.9091909033,3308020.371034871,723.8631591796875
V0874,637569.9091909033,3308020.371034871,143.4427947998047
V0875,542859.9091909033,3307990.371034871,400.35888671875
V0876,552519.9091909033,3307990.371034871,446.5069274902344
V0877,557859.9091909033,3307990.371034871,567.5038452148438
V0878,610359.9091909033,3307990.371034871,527.517822265625
V0879,582159.9091909033,3307930.371034871,497.46954345703125
V0880,602169.9091909033,3307930.371034871,445.6358947753906
V0881,645249.9091909033,3307930.371034871,413.01873779296875
V0882,562029.9091909033,3307900.371034871,338.1632385253906
V0883,639669.9091909033,3307900.371034871,129.7783660888672
V0884,597009.9091909033,3307870.371034871,407.7646789550781
V0885,617259.9091909033,3307840.371034871,479.90350341796875
V0886,627009.9091909033,3307810.371034871,297.6647033691406
V0887,647199.9091909033,3307810.371034871,248.97796630859375
V0888,630429.9091909033,3307780.371034871,158.7979736328125
V0889,564609.9091909033,3307750.371034871,295.25152587890625
V0890,670569.9091909033,3307690.371034871,787.1928100585938
V0891,580569.9091909033,3307630.371034871,228.66859436035156
V0892,594849.9091909033,3307570.371034871,421.2597351074219
V0893,606879.9091909033,3307510.371034871,601.64599609375
V0894,619899.9091909033,3307510.371034871,510.04925537109375
V0895,643089.9091909033,3307510.371034871,317.42340087890625
V0896,589809.9091909033,3307480.371034871,430.6263122558594
V0897,632709.9091909033,3307420.371034871,161.4345703125
V0898,650559.9091909033,3307420.371034871,367.12640380859375
V0899,654549.9091909033,3307420.371034871,295.17144775390625
V0900,599409.9091909033,3307360.371034871,233.8830108642578
V0901,622959.9091909033,3307330.371034871,356.953125
V0902,577059.9091909033,3307240.371034871,215.03759765625
V0903,605499.9091909033,3307240.371034871,588.5526123046875
V0904,657969.9091909033,3307150.371034871,309.21746826171875
V0905,587949.9091909033,3307120.371034871,425.3110046386719
V0906,612939.9091909033,3307120.371034871,551.9573974609375
V0907,570399.9091909033,3307090.371034871,276.47015380859375
V0908,634689.9091909033,3307030.371034871,130.89971923828125
V0909,675339.9091909033,3307030.371034871,840.157470703125
V0910,544689.9091909033,3307000.371034871,306.72174072265625
V0911,574989.9091909033,3307000.371034871,305.3276062011719
V0912,664749.9091909033,3307000.371034871,418.1515808105469
V0913,672189.9091909033,3307000.371034871,689.9134521484375
V0914,547659.9091909033,3306940.371034871,239.44378662109375
V0915,567309.9091909033,3306940.371034871,278.3223571777344
V0916,585099.9091909033,3306940.371034871,260.6873779296875
V0917,659949.9091909033,3306940.371034871,516.9830322265625
V0918,572499.9091909033,3306910.371034871,301.76556396484375
V0919,607569.9091909033,3305590.371034871,673.04150390625
V0920,642519.9091909033,3305590.371034871,340.4470520019531
V0921,675039.9091909033,3305590.371034871,752.4844970703125
V0922,587739.9091909033,3305560.371034871,703.2903442382812
V0923,562779.9091909033,3305530.371034871,308.2880859375
V0924,564879.9091909033,3305530.371034871,263.470703125
V0925,632409.9091909033,3305530.371034871,154.06407165527344
V0926,634899.9091909033,3305530.371034871,147.2959747314453
V0927,560229.9091909033,3305500.371034871,423.4054870605469
V0928,585309.9091909033,3305500.371034871,574.1766967773438
V0929,617829.9091909033,3305500.371034871,713.4627075195312
V0930,625179.9091909033,3305500.371034871,205.06431579589844
V0931,597099.9091909033,3305470.371034871,575.9860229492188
V0932,622869.9091909033,3305470.371034871,310.7670593261719
V0933,554799.9091909033,3305440.371034871,483.78955078125
V0934,660429.9091909033,3305410.371034871,612.8060913085938
V0935,627009.9091909033,3305380.371034871,181.2821502685547
V0936,574629.9091909033,3305350.371034871,333.7017822265625
V0937,589719.9091909033,3305350.371034871,630.5182495117188
V0938,644799.9091909033,3305350.371034871,244.2239227294922
V0939,662019.9091909033,3305350.371034871,338.43414306640625
V0940,541989.9091909033,3305320.371034871,479.4425354003906
V0941,572199.9091909033,3305320.371034871,255.49534606933594
V0942,582999.9091909033,3305320.371034871,508.29193115234375
V0943,651969.9091909033,3305320.371034871,389.6055908203125
V0944,654489.9091909033,3305290.371034871,311.8045959472656
V0945,619419.9091909033,3305200.371034871,486.005126953125
V0946,549429.9091909033,3305170.371034871,619.5714721679688
V0947,568029.9091909033,3305170.371034871,280.58807373046875
V0948,639999.9091909033,3305170.371034871,272.1375732421875
V0949,578049.9091909033,3305110.371034871,255.91795349121094
V0950,591909.9091909033,3305110.371034871,408.64520263671875
V0951,656919.9091909033,3305110.371034871,388.7015075683594
V0952,614409.9091909033,3304900.371034871,766.2053833007812
V0953,570099.9091909033,3304870.371034871,219.8128204345703
V0954,668049.9091909033,3304870.371034871,750.7039184570312
V0955,630519.9091909033,3304840.371034871,158.4208221435547
V0956,650559.9091909033,3304840.371034871,390.10406494140625
V0957,600489.9091909033,3304780.371034871,534.5549926757812
V0958,648009.9091909033,3304750.371034871,422.25494384765625
V0959,612969.9091909033,3304660.371034871,664.2295532226562
V0960,557049.9091909033,3304630.371034871,328.0005187988281
V0961,609549.9091909033,3304630.371034871,592.671875
V0962,544599.9091909033,3304570.371034871,399.4048767089844
V0963,579879.9091909033,3304540.371034871,344.7655944824219
V0964,602799.9091909033,3304510.371034871,641.3623657226562
V0965,672789.9091909033,3304510.371034871,732.0457763671875
V0966,547599.9091909033,3304480.371034871,463.5183410644531
V0967,594879.9091909033,3304480.371034871,533.4944458007812
V0968,637389.9091909033,3304450.371034871,153.0907745361328
V0969,665139.9091909033,3304450.371034871,415.9578552246094
V0970,670119.9091909033,3304450.371034871,595.955078125
V0971,552489.9091909033,3304420.371034871,543.8660888671875
V0972,604989.9091909033,3304420.371034871,744.3854370117188
V0973,552489.9091909033,3303100.371034871,551.4869384765625
V0974,575109.9091909033,3303070.371034871,228.9834442138672
V0975,585039.9091909033,3303070.371034871,314.0126037597656
V0976,590079.9091909033,3303070.371034871,324.24420166015625
V0977,610059.9091909033,3303070.371034871,677.6468505859375
V0978,629799.9091909033,3303070.371034871,138.65078735351562
V0979,549759.9091909033,3303040.371034871,416.3955078125
V0980,555219.9091909033,3303040.371034871,372.62030029296875
V0981,557469.9091909033,3303040.371034871,244.17420959472656
V0982,587319.9091909033,3303040.371034871,323.4678649902344
V0983,570159.9091909033,3303010.371034871,207.66998291015625
V0984,602769.9091909033,3303010.371034871,518.9635620117188
V0985,625329.9091909033,3302950.371034871,172.01173400878906
V0986,650169.9091909033,3302950.371034871,433.4697570800781
V0987,599559.9091909033,3302920.371034871,541.2713623046875
V0988,612909.9091909033,3302920.371034871,638.149169921875
V0989,667599.9091909033,3302920.371034871,905.3805541992188
V0990,672069.9091909033,3302920.371034871,547.9286499023438
V0991,592899.9091909033,3302890.371034871,390.0397033691406
V0992,594579.9091909033,3302860.371034871,519.8304443359375
V0993,619509.9091909033,3302860.371034871,231.41775512695312
V0994,627549.9091909033,3302860.371034871,156.70162963867188
V0995,674619.9091909033,3302860.371034871,611.0748901367188
V0996,614739.9091909033,3302830.371034871,451.74615478515625
V0997,617889.9091909033,3302830.371034871,436.978515625
V0998,582969.9091909033,3302800.371034871,255.7708740234375
V0999,564489.9091909033,3302770.371034871,239.8558807373047
V1000,665109.9091909033,3302770.371034871,755.541259765625
V1001,548019.9091909033,3302740.371034871,233.72723388671875
V1002,567459.9091909033,3302740.371034871,218.56512451171875
V1003,597159.9091909033,3302740.371034871,432.2606201171875
