site,x,y,z
V1005,572169.9091909033,3303790.371034871,210.1756591796875
V1006,619389.9091909033,3303760.371034871,386.90753173828125
V1007,629859.9091909033,3303760.371034871,155.2500762939453
V1008,644979.9091909033,3303760.371034871,247.33712768554688
V1009,624759.9091909033,3303700.371034871,180.85523986816406
V1010,596979.9091909033,3303640.371034871,605.1768188476562
V1011,632769.9091909033,3303640.371034871,131.00936889648438
V1012,552129.9091909033,3303580.371034871,689.2883911132812
V1013,650559.9091909033,3303580.371034871,467.1661682128906
V1014,599649.9091909033,3303490.371034871,504.1139831542969
V1015,635499.9091909033,3303460.371034871,225.63534545898438
V1016,669489.9091909033,3303460.371034871,874.984619140625
V1017,594549.9091909033,3303400.371034871,553.6369018554688
V1018,665469.9091909033,3303400.371034871,811.5811767578125
V1019,575109.9091909033,3303340.371034871,234.8952178955078
V1020,607059.9091909033,3303340.371034871,674.0008544921875
V1021,560229.9091909033,3303220.371034871,278.9670104980469
V1022,610089.9091909033,3303220.371034871,661.6986083984375
V1023,562479.9091909033,3303190.371034871,328.7520446777344
V1024,637419.9091909033,3303190.371034871,305.99505615234375
V1025,662469.9091909033,3303190.371034871,485.8419494628906
V1026,667629.9091909033,3303190.371034871,743.3206176757812
V1027,552369.9091909033,3301840.371034871,364.1748962402344
V1028,560139.9091909033,3301840.371034871,345.37725830078125
V1029,589809.9091909033,3301840.371034871,276.71240234375
V1030,612489.9091909033,3301840.371034871,385.8241882324219
V1031,542139.9091909033,3301750.371034871,447.3548889160156
V1032,594819.9091909033,3301750.371034871,349.3193664550781
V1033,607119.9091909033,3301750.371034871,536.0104370117188
V1034,654909.9091909033,3301750.371034871,461.8611755371094
V1035,639609.9091909033,3301720.371034871,274.34063720703125
V1036,600399.9091909033,3301690.371034871,390.6630554199219
V1037,642969.9091909033,3301600.371034871,337.690185546875
V1038,675459.9091909033,3301600.371034871,475.4073486328125
V1039,617109.9091909033,3301570.371034871,218.46766662597656
V1040,662379.9091909033,3301570.371034871,739.6026000976562
V1041,602439.9091909033,3301540.371034871,467.4132995605469
V1042,549999.9091909033,3301510.371034871,355.8038330078125
V1043,627099.9091909033,3301480.371034871,144.69883728027344
V1044,555489.9091909033,3301450.371034871,299.651123046875
V1045,592809.9091909033,3301450.371034871,230.2727508544922
V1046,656919.9091909033,3301420.371034871,438.4798583984375
V1047,659499.9091909033,3301420.371034871,467.8947448730469
V1048,597549.9091909033,3301390.371034871,313.3440246582031
V1049,619629.9091909033,3301390.371034871,184.96412658691406
V1050,649389.9091909033,3301270.371034871,387.2038269042969
V1051,557679.9091909033,3301240.371034871,384.5291748046875
V1052,567909.9091909033,3301240.371034871,216.6027374267578
V1053,615099.9091909033,3301240.371034871,377.580810546875
V1054,544419.9091909033,3301210.371034871,326.3704528808594
V1055,635439.9091909033,3301210.371034871,281.75762939453125
V1056,564519.9091909033,3301180.371034871,318.76788330078125
V1057,562959.9091909033,3301150.371034871,278.6434631347656
V1058,622299.9091909033,3301120.371034871,169.08135986328125
V1059,652359.9091909033,3301120.371034871,321.95556640625
V1060,547719.9091909033,3301090.371034871,347.59771728515625
V1061,577119.9091909033,3301090.371034871,312.6952209472656
V1062,624819.9091909033,3301060.371034871,143.0165557861328
V1063,609489.9091909033,3300970.371034871,499.11761474609375
V1064,644769.9091909033,3300970.371034871,286.7471923828125
V1065,648009.9091909033,3300970.371034871,440.2836608886719
V1066,667029.9091909033,3300970.371034871,584.2594604492188
V1067,604929.9091909033,3300910.371034871,543.6101684570312
V1068,636999.9091909033,3300910.371034871,367.4112854003906
V1069,570159.9091909033,3300880.371034871,298.1068115234375
V1070,572109.9091909033,3300820.371034871,288.6180725097656
V1071,670239.9091909033,3300820.371034871,650.944091796875
V1072,587859.9091909033,3300790.371034871,428.4778137207031
V1073,632799.9091909033,3300790.371034871,265.07763671875
V1074,665319.9091909033,3300790.371034871,766.2754516601562
V1075,575229.9091909033,3300760.371034871,346.976318359375
V1076,582729.9091909033,3300730.371034871,338.75970458984375
V1077,672519.9091909033,3300730.371034871,499.05426025390625
V1078,580179.9091909033,3300700.371034871,309.5487365722656
V1079,630069.9091909033,3300700.371034871,136.88705444335938
V1080,584979.9091909033,3300670.371034871,338.3417053222656
V1081,590139.9091909033,3299320.371034871,340.9671325683594
V1082,604839.9091909033,3299320.371034871,281.9516296386719
V1083,617529.9091909033,3299320.371034871,195.7270050048828
V1084,629889.9091909033,3299320.371034871,180.1768341064453
V1085,570219.9091909033,3299290.371034871,429.4884338378906
V1086,612789.9091909033,3299260.371034871,199.47837829589844
V1087,662139.9091909033,3299230.371034871,549.4663696289062
V1088,584559.9091909033,3299170.371034871,465.0576477050781
V1089,564759.9091909033,3299140.371034871,243.77789306640625
V1090,657609.9091909033,3299110.371034871,693.2141723632812
V1091,674499.9091909033,3299110.371034871,289.5763244628906
V1092,567969.9091909033,3299080.371034871,271.4503173828125
V1093,632229.9091909033,3299080.371034871,188.64263916015625
V1094,659469.9091909033,3299050.371034871,282.6473388671875
V1095,664689.9091909033,3299050.371034871,748.300048828125
V1096,555489.9091909033,3299020.371034871,344.6871643066406
V1097,587559.9091909033,3298990.371034871,436.21600341796875
V1098,593019.9091909033,3298990.371034871,288.7124328613281
V1099,644469.9091909033,3298990.371034871,439.9698791503906
V1100,609849.9091909033,3298930.371034871,243.22052001953125
V1101,649419.9091909033,3298930.371034871,292.70068359375
V1102,670089.9091909033,3298930.371034871,409.3837585449219
V1103,577179.9091909033,3298900.371034871,394.99884033203125
V1104,620049.9091909033,3298780.371034871,171.7238006591797
V1105,625029.9091909033,3298750.371034871,171.6479949951172
V1106,667389.9091909033,3298720.371034871,889.1781616210938
V1107,542139.9091909033,3298690.371034871,305.3956604003906
V1108,627099.9091909033,3298630.371034871,182.42617797851562
V1109,653049.9091909033,3298630.371034871,380.78326416015625
V1110,672489.9091909033,3298540.371034871,495.3575134277344
V1111,562569.9091909033,3298510.371034871,335.0091857910156
V1112,622089.9091909033,3298510.371034871,171.41256713867188
V1113,647139.9091909033,3298510.371034871,253.66131591796875
V1114,655239.9091909033,3298450.371034871,732.4317626953125
V1115,560259.9091909033,3298420.371034871,405.942626953125
V1116,615279.9091909033,3298420.371034871,195.88204956054688
V1117,639789.9091909033,3298420.371034871,325.689208984375
V1118,634929.9091909033,3298390.371034871,249.282958984375
V1119,636999.9091909033,3298390.371034871,196.37840270996094
V1120,550359.9091909033,3298360.371034871,468.3825988769531
V1121,544629.9091909033,3298330.371034871,185.09291076660156
V1122,557889.9091909033,3298330.371034871,268.6647644042969
V1123,597339.9091909033,3298330.371034871,468.3477783203125
V1124,552159.9091909033,3298270.371034871,406.86358642578125
V1125,579699.9091909033,3298270.371034871,463.84423828125
V1126,582369.9091909033,3298270.371034871,407.6651916503906
V1127,572799.9091909033,3298240.371034871,387.73065185546875
V1128,600159.9091909033,3298240.371034871,472.3914489746094
V1129,602199.9091909033,3298240.371034871,221.8649139404297
V1130,575229.9091909033,3298210.371034871,367.363525390625
V1131,642639.9091909033,3298210.371034871,320.3652038574219
V1132,595029.9091909033,3298180.371034871,348.1329345703125
V1133,547479.9091909033,3298150.371034871,292.86962890625
V1134,607479.9091909033,3298150.371034871,296.1153259277344
V1135,549999.9091909033,3296860.371034871,548.7450561523438
V1136,599799.9091909033,3296830.371034871,363.4268798828125
V1137,602649.9091909033,3296830.371034871,292.5880432128906
V1138,637329.9091909033,3296830.371034871,167.37452697753906
V1139,667299.9091909033,3296830.371034871,1023.3151245117188
V1140,617289.9091909033,3296800.371034871,157.15493774414062
V1141,654789.9091909033,3296800.371034871,490.72906494140625
V1142,610299.9091909033,3296770.371034871,293.3653869628906
V1143,659769.9091909033,3296770.371034871,674.1405639648438
V1144,559899.9091909033,3296710.371034871,327.9338073730469
V1145,619749.9091909033,3296710.371034871,164.470947265625
V1146,557829.9091909033,3296680.371034871,351.0162658691406
V1147,582069.9091909033,3296680.371034871,399.0917663574219
V1148,552009.9091909033,3296620.371034871,346.4102478027344
V1149,607389.9091909033,3296620.371034871,230.21861267089844
V1150,635019.9091909033,3296620.371034871,201.70010375976562
V1151,546969.9091909033,3296560.371034871,406.0240783691406
V1152,612489.9091909033,3296530.371034871,180.08766174316406
V1153,597219.9091909033,3296500.371034871,399.1545715332031
V1154,588009.9091909033,3296470.371034871,348.2945556640625
V1155,589749.9091909033,3296440.371034871,383.5926208496094
V1156,564549.9091909033,3296410.371034871,224.19276428222656
V1157,648069.9091909033,3296410.371034871,397.8119201660156
V1158,554949.9091909033,3296380.371034871,375.5210266113281
V1159,579909.9091909033,3296380.371034871,566.2582397460938
V1160,591939.9091909033,3296350.371034871,395.9892578125
V1161,652269.9091909033,3296350.371034871,559.47314453125
V1162,665559.9091909033,3296320.371034871,452.42291259765625
V1163,672639.9091909033,3296320.371034871,379.6458435058594
V1164,584829.9091909033,3296260.371034871,380.6466064453125
V1165,627669.9091909033,3296260.371034871,236.30894470214844
V1166,658089.9091909033,3296260.371034871,674.30126953125
V1167,670599.9091909033,3296260.371034871,303.9669189453125
V1168,595179.9091909033,3296230.371034871,310.8637390136719
V1169,644769.9091909033,3296170.371034871,387.4360046386719
V1170,629559.9091909033,3296110.371034871,236.6907958984375
V1171,544419.9091909033,3296080.371034871,240.32351684570312
V1172,605079.9091909033,3296080.371034871,222.36032104492188
V1173,614409.9091909033,3296080.371034871,171.99716186523438
V1174,675549.9091909033,3296080.371034871,218.71214294433594
V1175,570339.9091909033,3296020.371034871,516.0182495117188
V1176,577089.9091909033,3296020.371034871,529.98974609375
V1177,567999.9091909033,3295990.371034871,400.99822998046875
V1178,572619.9091909033,3295990.371034871,635.9517822265625
V1179,574629.9091909033,3295930.371034871,630.6098022460938
V1180,640389.9091909033,3295930.371034871,230.6228485107422
V1181,632289.9091909033,3295870.371034871,226.7646026611328
V1182,642879.9091909033,3295810.371034871,329.1517028808594
V1183,662889.9091909033,3295810.371034871,505.9303283691406
V1184,622779.9091909033,3295750.371034871,184.4380340576172
V1185,624699.9091909033,3295750.371034871,219.58155822753906
V1186,542439.9091909033,3295690.371034871,327.22332763671875
V1187,562659.9091909033,3295690.371034871,248.6499786376953
V1188,649929.9091909033,3295690.371034871,574.5328979492188
V1189,569979.9091909033,3294370.371034871,345.01263427734375
V1190,545109.9091909033,3294340.371034871,234.05374145507812
V1191,637449.9091909033,3294340.371034871,201.27577209472656
V1192,605049.9091909033,3294310.371034871,244.2905731201172
V1193,642459.9091909033,3294280.371034871,345.4540100097656
V1194,567129.9091909033,3294250.371034871,270.1308288574219
V1195,602139.9091909033,3294250.371034871,242.32257080078125
V1196,675099.9091909033,3294220.371034871,364.1051025390625
V1197,589569.9091909033,3294190.371034871,421.5257263183594
V1198,609609.9091909033,3294190.371034871,182.78192138671875
V1199,572049.9091909033,3294160.371034871,442.3930358886719
V1200,597429.9091909033,3294160.371034871,284.87237548828125
V1201,620319.9091909033,3294160.371034871,170.12562561035156
V1202,632799.9091909033,3294160.371034871,169.1892852783203
V1203,560169.9091909033,3294100.371034871,269.8297119140625
V1204,550299.9091909033,3294070.371034871,314.6072082519531
V1205,592029.9091909033,3294070.371034871,412.6235656738281
V1206,667989.9091909033,3294070.371034871,573.3871459960938
V1207,557139.9091909033,3294010.371034871,245.69407653808594
V1208,561939.9091909033,3294010.371034871,201.36871337890625
V1209,581919.9091909033,3293950.371034871,351.7206726074219
V1210,645159.9091909033,3293950.371034871,468.5088195800781
V1211,616959.9091909033,3293890.371034871,184.32589721679688
V1212,615249.9091909033,3293860.371034871,222.14979553222656
V1213,635559.9091909033,3293860.371034871,136.93727111816406
V1214,587379.9091909033,3293800.371034871,293.83343505859375
V1215,606909.9091909033,3293800.371034871,192.5430145263672
V1216,639519.9091909033,3293800.371034871,270.46075439453125
V1217,612129.9091909033,3293770.371034871,191.46214294433594
V1218,646899.9091909033,3293770.371034871,411.4565124511719
V1219,673089.9091909033,3293770.371034871,379.1332092285156
V1220,548019.9091909033,3293710.371034871,399.8941650390625
V1221,565509.9091909033,3293710.371034871,313.16119384765625
V1222,628029.9091909033,3293710.371034871,394.4026794433594
V1223,669459.9091909033,3293680.371034871,328.7988586425781
V1224,629409.9091909033,3293650.371034871,312.2513427734375
V1225,584409.9091909033,3293590.371034871,309.2795715332031
V1226,625569.9091909033,3293590.371034871,263.30352783203125
V1227,594879.9091909033,3293500.371034871,415.5328063964844
V1228,599499.9091909033,3293410.371034871,224.75274658203125
V1229,552069.9091909033,3293380.371034871,233.61195373535156
V1230,542109.9091909033,3293320.371034871,263.85113525390625
V1231,574629.9091909033,3293290.371034871,547.25830078125
V1232,579639.9091909033,3293290.371034871,444.731201171875
V1233,657819.9091909033,3293290.371034871,870.24365234375
V1234,664659.9091909033,3293290.371034871,585.7095947265625
V1235,622449.9091909033,3293260.371034871,186.6064453125
V1236,555219.9091909033,3293230.371034871,274.51953125
V1237,577629.9091909033,3293230.371034871,612.9049072265625
V1238,655239.9091909033,3293230.371034871,763.701904296875
V1239,650109.9091909033,3293200.371034871,506.50543212890625
V1240,652329.9091909033,3293200.371034871,629.3019409179688
V1241,659859.9091909033,3293200.371034871,660.8585815429688
V1242,662499.9091909033,3293170.371034871,423.98846435546875
V1243,542679.9091909033,3291820.371034871,395.7363586425781
V1244,645129.9091909033,3291820.371034871,347.9672546386719
V1245,657609.9091909033,3291820.371034871,827.76904296875
V1246,665109.9091909033,3291820.371034871,513.3079223632812
V1247,627519.9091909033,3291790.371034871,252.1162109375
V1248,662769.9091909033,3291760.371034871,557.6492919921875
V1249,632349.9091909033,3291700.371034871,201.05441284179688
V1250,640419.9091909033,3291670.371034871,356.7235107421875
V1251,622629.9091909033,3291640.371034871,139.0028839111328
V1252,590469.9091909033,3291610.371034871,389.2081298828125
V1253,647259.9091909033,3291610.371034871,621.5281982421875
V1254,625509.9091909033,3291550.371034871,216.5200653076172
V1255,614469.9091909033,3291520.371034871,210.32766723632812
V1256,659469.9091909033,3291520.371034871,748.8745727539062
V1257,554859.9091909033,3291490.371034871,193.14610290527344
V1258,559479.9091909033,3291430.371034871,249.66551208496094
V1259,588069.9091909033,3291430.371034871,384.4768981933594
V1260,629469.9091909033,3291430.371034871,229.35174560546875
V1261,642069.9091909033,3291430.371034871,391.62591552734375
V1262,673059.9091909033,3291430.371034871,293.9688720703125
V1263,574749.9091909033,3291340.371034871,631.2689819335938
V1264,592869.9091909033,3291340.371034871,407.49896240234375
V1265,654909.9091909033,3291310.371034871,864.363037109375
V1266,549669.9091909033,3291280.371034871,324.0089111328125
V1267,551979.9091909033,3291280.371034871,191.36546325683594
V1268,576939.9091909033,3291280.371034871,512.2650756835938
V1269,579669.9091909033,3291280.371034871,364.34112548828125
V1270,668079.9091909033,3291250.371034871,727.6189575195312
V1271,595269.9091909033,3291220.371034871,382.5804138183594
V1272,544569.9091909033,3291160.371034871,193.21694946289062
V1273,602049.9091909033,3291070.371034871,288.8946838378906
V1274,546939.9091909033,3291040.371034871,310.4397888183594
V1275,634599.9091909033,3291040.371034871,182.2604217529297
V1276,650229.9091909033,3291040.371034871,953.3252563476562
V1277,584469.9091909033,3291010.371034871,316.7203369140625
V1278,619539.9091909033,3290980.371034871,166.4384765625
V1279,675489.9091909033,3290950.371034871,210.53860473632812
V1280,582939.9091909033,3290920.371034871,391.94146728515625
V1281,612489.9091909033,3290890.371034871,262.7687072753906
V1282,564579.9091909033,3290860.371034871,392.3346252441406
V1283,607749.9091909033,3290860.371034871,219.3595428466797
V1284,609579.9091909033,3290830.371034871,244.67971801757812
V1285,617139.9091909033,3290830.371034871,201.21763610839844
V1286,652089.9091909033,3290800.371034871,622.8650512695312
V1287,557829.9091909033,3290770.371034871,246.53253173828125
V1288,597849.9091909033,3290770.371034871,415.5422058105469
V1289,562749.9091909033,3290740.371034871,285.6928405761719
V1290,637659.9091909033,3290740.371034871,209.365234375
V1291,569919.9091909033,3290680.371034871,547.5950317382812
V1292,572679.9091909033,3290680.371034871,467.27545166015625
V1293,599919.9091909033,3290680.371034871,328.27545166015625
V1294,605139.9091909033,3290680.371034871,255.55482482910156
V1295,669939.9091909033,3290680.371034871,249.9123992919922
V1296,567489.9091909033,3290650.371034871,378.1957702636719
V1297,627489.9091909033,3289360.371034871,220.44839477539062
V1298,555099.9091909033,3289330.371034871,421.7034606933594
V1299,655179.9091909033,3289330.371034871,536.078125
V1300,562869.9091909033,3289210.371034871,426.31170654296875
V1301,592599.9091909033,3289210.371034871,283.3064270019531
V1302,649809.9091909033,3289210.371034871,1018.203857421875
V1303,599979.9091909033,3289180.371034871,252.16664123535156
V1304,612069.9091909033,3289180.371034871,260.47821044921875
V1305,652839.9091909033,3289180.371034871,844.74072265625
V1306,587619.9091909033,3289150.371034871,365.52178955078125
V1307,610149.9091909033,3289150.371034871,348.2351989746094
V1308,574509.9091909033,3289120.371034871,819.2904052734375
V1309,564489.9091909033,3289060.371034871,616.3610229492188
V1310,625479.9091909033,3289060.371034871,199.2088623046875
V1311,648009.9091909033,3289060.371034871,856.0794677734375
V1312,567999.9091909033,3289030.371034871,516.01220703125
V1313,604509.9091909033,3289030.371034871,381.4182434082031
V1314,615069.9091909033,3289030.371034871,281.7160339355469
V1315,548049.9091909033,3288940.371034871,335.0780944824219
V1316,560499.9091909033,3288880.371034871,280.77191162109375
V1317,630549.9091909033,3288880.371034871,247.724609375
V1318,602919.9091909033,3288850.371034871,311.574951171875
V1319,632079.9091909033,3288850.371034871,323.3473815917969
V1320,637689.9091909033,3288820.371034871,303.4817810058594
V1321,639519.9091909033,3288820.371034871,277.1299743652344
V1322,670389.9091909033,3288820.371034871,273.68646240234375
V1323,570099.9091909033,3288760.371034871,818.5062255859375
V1324,572379.9091909033,3288760.371034871,959.8887939453125
V1325,672909.9091909033,3288760.371034871,260.580322265625
V1326,595299.9091909033,3288730.371034871,340.01910400390625
V1327,642969.9091909033,3288730.371034871,381.37188720703125
V1328,543039.9091909033,3288670.371034871,231.02685546875
V1329,607539.9091909033,3288640.371034871,399.05108642578125
V1330,667779.9091909033,3288640.371034871,416.9642028808594
V1331,553059.9091909033,3288610.371034871,389.0161437988281
V1332,579789.9091909033,3288610.371034871,390.2153015136719
V1333,582969.9091909033,3288610.371034871,492.5975036621094
V1334,590049.9091909033,3288580.371034871,337.78558349609375
V1335,664419.9091909033,3288580.371034871,701.231689453125
V1336,675549.9091909033,3288580.371034871,724.5433959960938
V1337,584439.9091909033,3288550.371034871,607.270263671875
V1338,577359.9091909033,3288460.371034871,357.9052429199219
V1339,616989.9091909033,3288460.371034871,174.83065795898438
V1340,619509.9091909033,3288400.371034871,162.94876098632812
V1341,597819.9091909033,3288340.371034871,284.465087890625
V1342,662919.9091909033,3288340.371034871,785.447509765625
V1343,635199.9091909033,3288310.371034871,204.3480224609375
V1344,645279.9091909033,3288250.371034871,663.0718383789062
V1345,544899.9091909033,3288220.371034871,179.50823974609375
V1346,622479.9091909033,3288220.371034871,159.4855194091797
V1347,659739.9091909033,3288220.371034871,370.1254577636719
V1348,549939.9091909033,3288190.371034871,373.07843017578125
V1349,657519.9091909033,3288190.371034871,446.53985595703125
V1350,557499.9091909033,3288160.371034871,188.00401306152344
V1351,672489.9091909033,3286870.371034871,99.0
V1352,552669.9091909033,3286840.371034871,312.4046325683594
V1353,634869.9091909033,3286840.371034871,316.90087890625
V1354,652299.9091909033,3286840.371034871,630.2822875976562
V1355,622269.9091909033,3286810.371034871,178.1038818359375
V1356,649779.9091909033,3286810.371034871,810.9122314453125
V1357,564879.9091909033,3286780.371034871,551.950439453125
V1358,545259.9091909033,3286750.371034871,222.32882690429688
V1359,567399.9091909033,3286750.371034871,405.9955139160156
V1360,605439.9091909033,3286660.371034871,380.0789794921875
V1361,577809.9091909033,3286600.371034871,522.0462036132812
V1362,589539.9091909033,3286600.371034871,371.4941101074219
V1363,675459.9091909033,3286600.371034871,616.507568359375
V1364,557349.9091909033,3286570.371034871,418.2742614746094
V1365,612309.9091909033,3286510.371034871,330.89715576171875
V1366,630309.9091909033,3286510.371034871,335.2855529785156
V1367,594819.9091909033,3286450.371034871,286.241943359375
V1368,614529.9091909033,3286450.371034871,238.7544403076172
V1369,654429.9091909033,3286450.371034871,681.9486694335938
V1370,547089.9091909033,3286420.371034871,223.83592224121094
V1371,560379.9091909033,3286420.371034871,622.892333984375
V1372,599409.9091909033,3286420.371034871,288.6025085449219
V1373,667959.9091909033,3286420.371034871,433.9101867675781
V1374,636999.9091909033,3286390.371034871,282.41168212890625
V1375,645549.9091909033,3286360.371034871,1096.349609375
V1376,593049.9091909033,3286330.371034871,237.15451049804688
V1377,607089.9091909033,3286330.371034871,350.1802978515625
V1378,617319.9091909033,3286330.371034871,179.79055786132812
V1379,646929.9091909033,3286330.371034871,1217.521484375
V1380,664419.9091909033,3286330.371034871,701.7914428710938
V1381,588039.9091909033,3286270.371034871,399.4359436035156
V1382,610329.9091909033,3286270.371034871,268.2969055175781
V1383,563019.9091909033,3286240.371034871,787.7112426757812
V1384,585099.9091909033,3286210.371034871,609.744140625
V1385,597009.9091909033,3286210.371034871,279.462158203125
V1386,663009.9091909033,3286180.371034871,1044.8731689453125
V1387,625389.9091909033,3286150.371034871,185.02877807617188
V1388,601929.9091909033,3286090.371034871,302.2467346191406
V1389,619539.9091909033,3286090.371034871,174.58412170410156
V1390,643059.9091909033,3286090.371034871,404.0301208496094
V1391,660549.9091909033,3286090.371034871,595.9418334960938
V1392,570519.9091909033,3286030.371034871,728.0089721679688
V1393,580539.9091909033,3286030.371034871,601.6170654296875
V1394,543009.9091909033,3285970.371034871,249.2000732421875
V1395,550509.9091909033,3285970.371034871,228.3562469482422
V1396,627609.9091909033,3285970.371034871,142.20382690429688
V1397,632949.9091909033,3285970.371034871,337.20556640625
V1398,639489.9091909033,3285970.371034871,387.446533203125
V1399,657009.9091909033,3285940.371034871,797.5975341796875
V1400,669519.9091909033,3285910.371034871,335.2156982421875
V1401,554649.9091909033,3285790.371034871,451.0859069824219
V1402,574989.9091909033,3285760.371034871,474.6125793457031
V1403,572319.9091909033,3285700.371034871,858.7059326171875
V1404,582309.9091909033,3285700.371034871,506.6898498535156
V1405,562629.9091909033,3284320.371034871,379.96636962890625
V1406,572409.9091909033,3284320.371034871,596.1550903320312
V1407,574809.9091909033,3284320.371034871,697.4122924804688
V1408,559749.9091909033,3284290.371034871,611.4503173828125
V1409,587739.9091909033,3284290.371034871,456.27691650390625
V1410,612399.9091909033,3284290.371034871,267.78814697265625
V1411,662199.9091909033,3284260.371034871,773.8226318359375
V1412,667269.9091909033,3284260.371034871,388.9662780761719
V1413,610359.9091909033,3284200.371034871,299.33465576171875
V1414,617379.9091909033,3284200.371034871,166.7613067626953
V1415,555399.9091909033,3284170.371034871,531.017578125
V1416,630399.9091909033,3284140.371034871,205.7269287109375
V1417,635349.9091909033,3284140.371034871,401.4797058105469
V1418,585459.9091909033,3284110.371034871,439.5955810546875
V1419,600369.9091909033,3284110.371034871,402.1885070800781
V1420,647019.9091909033,3284110.371034871,900.9985961914062
V1421,670209.9091909033,3284110.371034871,321.2926330566406
V1422,625509.9091909033,3284050.371034871,153.6326904296875
V1423,632049.9091909033,3284050.371034871,213.8495635986328
V1424,545259.9091909033,3283930.371034871,386.40692138671875
V1425,577899.9091909033,3283930.371034871,571.8399047851562
V1426,581949.9091909033,3283930.371034871,556.4059448242188
V1427,636909.9091909033,3283900.371034871,489.7347717285156
V1428,569679.9091909033,3283840.371034871,571.0785522460938
V1429,664509.9091909033,3283840.371034871,436.8502197265625
V1430,548049.9091909033,3283810.371034871,306.3438720703125
V1431,550479.9091909033,3283810.371034871,281.0091552734375
V1432,619719.9091909033,3283780.371034871,162.76943969726562
V1433,656889.9091909033,3283750.371034871,901.3900146484375
V1434,557739.9091909033,3283690.371034871,666.3204956054688
V1435,640569.9091909033,3283690.371034871,746.2012329101562
V1436,566949.9091909033,3283660.371034871,782.0162353515625
V1437,541929.9091909033,3283630.371034871,222.1004180908203
V1438,552459.9091909033,3283540.371034871,498.0276794433594
V1439,564519.9091909033,3283510.371034871,587.3599853515625
V1440,614439.9091909033,3283510.371034871,183.99456787109375
V1441,673029.9091909033,3283510.371034871,372.4206237792969
V1442,645249.9091909033,3283480.371034871,906.2694091796875
V1443,651969.9091909033,3283450.371034871,654.9873046875
V1444,654489.9091909033,3283450.371034871,777.8328247070312
V1445,602349.9091909033,3283420.371034871,241.59939575195312
V1446,674499.9091909033,3283390.371034871,507.24700927734375
V1447,649569.9091909033,3283330.371034871,512.3834838867188
V1448,607209.9091909033,3283300.371034871,303.1385192871094
V1449,659619.9091909033,3283270.371034871,705.3029174804688
V1450,590289.9091909033,3283240.371034871,476.906005859375
V1451,627369.9091909033,3283240.371034871,178.95480346679688
V1452,597609.9091909033,3283210.371034871,396.396728515625
V1453,605229.9091909033,3283210.371034871,239.2593994140625
V1454,579939.9091909033,3283180.371034871,723.5579833984375
V1455,592629.9091909033,3283180.371034871,324.6759033203125
V1456,622299.9091909033,3283180.371034871,154.68988037109375
V1457,642399.9091909033,3283180.371034871,832.3104858398438
V1458,594999.9091909033,3283150.371034871,425.1942138671875
V1459,544929.9091909033,3281830.371034871,346.4853515625
V1460,642639.9091909033,3281830.371034871,1043.6151123046875
V1461,614919.9091909033,3281800.371034871,188.07579040527344
V1462,644739.9091909033,3281800.371034871,880.0304565429688
V1463,580119.9091909033,3281770.371034871,638.6801147460938
V1464,547389.9091909033,3281710.371034871,293.58807373046875
V1465,569589.9091909033,3281710.371034871,486.2642822265625
V1466,605139.9091909033,3281680.371034871,309.6783447265625
V1467,657009.9091909033,3281590.371034871,925.5521240234375
V1468,591969.9091909033,3281560.371034871,740.1095581054688
V1469,610239.9091909033,3281500.371034871,347.5986022949219
V1470,674469.9091909033,3281470.371034871,764.2599487304688
V1471,594429.9091909033,3281440.371034871,443.3409423828125
V1472,638049.9091909033,3281440.371034871,753.6140747070312
V1473,550569.9091909033,3281410.371034871,335.7082214355469
V1474,601929.9091909033,3281410.371034871,496.6432189941406
V1475,564729.9091909033,3281350.371034871,798.5823364257812
V1476,619809.9091909033,3281320.371034871,174.52951049804688
V1477,655569.9091909033,3281320.371034871,1085.23095703125
V1478,627129.9091909033,3281290.371034871,219.26223754882812
V1479,566889.9091909033,3281260.371034871,539.8068237304688
V1480,576879.9091909033,3281260.371034871,534.2633056640625
V1481,600309.9091909033,3281260.371034871,682.6115112304688
V1482,659379.9091909033,3281260.371034871,792.5685424804688
V1483,582459.9091909033,3281230.371034871,503.66448974609375
V1484,650559.9091909033,3281230.371034871,734.4929809570312
V1485,584769.9091909033,3281200.371034871,567.7703247070312
V1486,639429.9091909033,3281200.371034871,675.980224609375
V1487,662139.9091909033,3281200.371034871,651.1675415039062
V1488,646959.9091909033,3281110.371034871,532.0993041992188
V1489,575529.9091909033,3281020.371034871,733.5714111328125
V1490,597729.9091909033,3281020.371034871,692.5699462890625
V1491,672339.9091909033,3281020.371034871,882.249267578125
V1492,541989.9091909033,3280990.371034871,262.02044677734375
V1493,629469.9091909033,3280960.371034871,326.1919250488281
V1494,607959.9091909033,3280930.371034871,339.07586669921875
V1495,622119.9091909033,3280930.371034871,231.90444946289062
V1496,666999.9091909033,3280930.371034871,411.18267822265625
V1497,572229.9091909033,3280840.371034871,706.1392822265625
V1498,624669.9091909033,3280840.371034871,213.12826538085938
V1499,634779.9091909033,3280840.371034871,322.6751708984375
V1500,632889.9091909033,3280810.371034871,456.5889892578125
V1501,652599.9091909033,3280810.371034871,1030.5999755859375
V1502,617799.9091909033,3280750.371034871,166.00238037109375
V1503,555189.9091909033,3280720.371034871,459.01531982421875
V1504,557499.9091909033,3280720.371034871,493.5193176269531
V1505,559749.9091909033,3280720.371034871,552.6544799804688
V1506,562239.9091909033,3280720.371034871,574.460693359375
